(89, (1025, 520), (45, 51), 'true', 291)
(90, (1016, 508), (45, 51), 'true', 243)
(91, (1069, 389), (43, 38), 'true', 310)
(92, (1021, 450), (43, 50), 'true', 272)
(93, (981, 423), (43, 58), 'true', 264)
(94, (967, 501), (53, 52), 'true', 250)
(95, (950, 535), (53, 52), 'true', 277)
(96, (877, 486), (50, 62), 'true', 263)
(97, (892, 501), (57, 56), 'true', 233)
(98, (964, 541), (51, 56), 'true', 258)
(99, (1071, 473), (51, 56), 'true', 275)
(100, (922, 591), (51, 56), 'true', 283)
(101, (852, 575), (45, 56), 'true', 296)
(102, (962, 515), (48, 63), 'true', 313)
(103, (1006, 499), (56, 56), 'true', 324)
(104, (1049, 511), (54, 59), 'true', 324)
(105, (988, 503), (48, 57), 'true', 279)
(106, (890, 527), (53, 56), 'true', 315)
(107, (909, 543), (47, 56), 'true', 262)
(108, (971, 530), (58, 60), 'true', 301)
(109, (980, 525), (53, 56), 'true', 258)
(110, (935, 550), (53, 56), 'true', 291)
(111, (1025, 453), (53, 60), 'true', 242)
(112, (1079, 519), (53, 60), 'true', 242)
(113, (1072, 572), (55, 55), 'true', 261)
(114, (956, 475), (55, 62), 'true', 281)
(115, (962, 485), (48, 60), 'true', 264)
(116, (938, 497), (48, 66), 'true', 283)
(117, (1015, 529), (56, 61), 'true', 247)
(118, (967, 477), (56, 61), 'true', 268)
(119, (972, 481), (51, 57), 'true', 287)
(120, (996, 550), (49, 62), 'true', 261)
(121, (995, 503), (49, 71), 'true', 264)
(122, (1003, 471), (46, 59), 'true', 288)
(123, (1073, 532), (51, 60), 'true', 246)
(124, (974, 505), (55, 55), 'true', 316)
(125, (933, 434), (46, 55), 'true', 263)
(126, (884, 485), (46, 41), 'true', 78)
(127, (965, 515), (71, 55), 'true', 25)
(128, (1017, 581), (49, 61), 'true', 268)
(129, (1038, 568), (47, 57), 'true', 248)
(130, (1020, 519), (47, 51), 'true', 299)
(131, (1050, 496), (52, 52), 'true', 232)
(132, (1051, 465), (52, 58), 'true', 258)
(133, (1075, 450), (52, 58), 'true', 236)
(134, (1005, 362), (52, 58), 'true', 249)
(135, (1005, 397), (64, 58), 'true', 224)
(136, (949, 528), (56, 60), 'true', 254)
(137, (1007, 490), (53, 55), 'true', 235)
(138, (1013, 443), (57, 57), 'true', 278)
(139, (974, 455), (57, 54), 'true', 299)
(140, (1000, 419), (50, 61), 'true', 266)
(141, (967, 470), (60, 44), 'true', 56)
(142, (1037, 578), (68, 48), 'true', 35)
(143, (940, 433), (44, 66), 'true', 278)
(144, (978, 424), (50, 57), 'true', 259)
(145, (982, 368), (61, 58), 'true', 233)
(146, (981, 375), (51, 58), 'true', 269)
(147, (977, 401), (51, 55), 'true', 269)
(148, (983, 477), (51, 62), 'true', 261)
(149, (992, 566), (60, 45), 'true', 219)
(150, (1103, 613), (50, 54), 'true', 263)
(151, (1018, 418), (58, 52), 'true', 330)
(152, (959, 376), (49, 58), 'true', 280)
(153, (874, 437), (49, 58), 'true', 279)
(154, (771, 528), (49, 58), 'true', 270)
(155, (814, 546), (50, 63), 'true', 295)
(156, (929, 385), (50, 66), 'true', 274)
(157, (1139, 704), (50, 57), 'true', 245)
(158, (962, 481), (44, 62), 'true', 267)
(159, (993, 542), (60, 57), 'true', 320)
(160, (1129, 464), (52, 57), 'true', 265)
(161, (963, 535), (56, 56), 'true', 311)
(162, (898, 461), (71, 66), 'true', 221)
(163, (982, 403), (67, 64), 'true', 221)
(164, (1096, 380), (57, 65), 'true', 257)
(165, (1043, 505), (52, 53), 'true', 241)
(166, (965, 457), (58, 58), 'true', 230)
(167, (1034, 425), (58, 58), 'true', 252)
(168, (1053, 509), (55, 57), 'true', 257)
(169, (999, 459), (48, 57), 'true', 260)
(170, (1046, 513), (58, 57), 'true', 238)
(171, (945, 515), (51, 62), 'true', 257)
(172, (969, 504), (47, 61), 'true', 257)
(173, (950, 436), (47, 61), 'true', 263)
(174, (945, 449), (58, 65), 'true', 237)
(175, (1013, 520), (51, 62), 'true', 244)
(176, (1025, 439), (51, 62), 'true', 246)
(177, (967, 417), (51, 62), 'true', 300)
(178, (893, 465), (52, 70), 'true', 281)
(179, (974, 540), (52, 70), 'true', 286)
(180, (1022, 557), (49, 63), 'true', 265)
(181, (1008, 539), (56, 64), 'true', 294)
(182, (1023, 536), (56, 64), 'true', 237)
(183, (1034, 515), (51, 59), 'true', 237)
(184, (1138, 553), (64, 62), 'true', 230)
(185, (1012, 579), (50, 62), 'true', 294)
(186, (997, 472), (50, 70), 'true', 263)
(187, (1036, 562), (44, 64), 'true', 257)
(188, (1014, 553), (48, 66), 'true', 265)
(189, (1023, 639), (48, 66), 'true', 248)
(190, (990, 582), (48, 66), 'true', 284)
(191, (1056, 600), (48, 60), 'true', 284)
(192, (1023, 574), (47, 60), 'true', 260)
(193, (925, 563), (71, 49), 'true', 359)
(194, (900, 652), (52, 59), 'true', 300)
(195, (899, 638), (52, 65), 'true', 258)
(196, (934, 661), (52, 65), 'true', 288)
(197, (936, 587), (55, 66), 'true', 261)
(198, (946, 602), (47, 72), 'true', 261)
(199, (924, 616), (42, 70), 'true', 273)
(200, (898, 610), (44, 60), 'true', 286)
(201, (984, 636), (61, 52), 'true', 342)
(202, (887, 511), (51, 60), 'true', 287)
(203, (1067, 603), (55, 60), 'true', 231)
(204, (1030, 557), (55, 60), 'true', 323)
(205, (870, 447), (64, 57), 'true', 339)
(206, (846, 542), (50, 66), 'true', 299)
(207, (934, 622), (48, 66), 'true', 278)
(208, (1009, 602), (51, 62), 'true', 278)
(209, (1024, 542), (51, 62), 'true', 287)
(210, (1011, 518), (47, 57), 'true', 276)
(211, (984, 393), (55, 63), 'true', 293)
(212, (1060, 452), (45, 59), 'true', 253)
(213, (1103, 496), (45, 59), 'true', 276)
(214, (1076, 489), (45, 63), 'true', 273)
(215, (1113, 480), (45, 63), 'true', 256)
(216, (997, 558), (56, 57), 'true', 312)
(217, (984, 634), (59, 46), 'true', 332)
(218, (1008, 732), (59, 49), 'true', 332)
(219, (995, 654), (50, 60), 'true', 254)
(220, (1053, 685), (50, 52), 'true', 240)
(221, (1007, 657), (51, 58), 'true', 240)
(222, (1025, 719), (54, 56), 'true', 233)
(223, (995, 654), (66, 61), 'true', 236)
(224, (1007, 649), (60, 62), 'true', 232)
(225, (999, 604), (59, 62), 'true', 232)
(226, (1041, 572), (55, 66), 'true', 254)
(227, (1086, 610), (52, 63), 'true', 282)
(228, (992, 630), (39, 61), 'true', 282)
(229, (958, 563), (55, 59), 'true', 311)
(230, (1029, 601), (50, 59), 'true', 289)
(231, (942, 524), (52, 54), 'true', 306)
(232, (867, 456), (57, 58), 'true', 328)
(233, (910, 436), (51, 63), 'true', 295)
(234, (951, 456), (60, 53), 'true', 213)
(235, (847, 362), (60, 60), 'true', 307)
(236, (910, 358), (57, 50), 'true', 329)
(237, (976, 339), (46, 57), 'true', 277)
(238, (1001, 420), (46, 57), 'true', 258)
(239, (991, 452), (46, 57), 'true', 272)
(240, (932, 462), (46, 59), 'true', 293)
(241, (924, 438), (46, 63), 'true', 272)
(242, (963, 423), (48, 70), 'true', 265)
(243, (968, 372), (44, 64), 'true', 258)
(244, (982, 470), (53, 59), 'true', 305)
(245, (1032, 460), (53, 63), 'true', 249)
(246, (1017, 453), (53, 60), 'true', 304)
(247, (1025, 444), (53, 60), 'true', 244)
(248, (1050, 528), (48, 60), 'true', 248)
(249, (983, 538), (48, 60), 'true', 270)
(250, (974, 479), (45, 57), 'true', 279)
(251, (938, 569), (55, 51), 'true', 316)
(252, (916, 579), (43, 59), 'true', 288)
(253, (860, 504), (57, 44), 'true', 346)
(254, (953, 605), (53, 45), 'true', 25)
(255, (953, 610), (53, 54), 'true', 343)
(256, (1002, 608), (52, 55), 'true', 317)
(257, (1040, 590), (41, 61), 'true', 263)
(258, (920, 599), (47, 61), 'true', 292)
(259, (915, 565), (41, 60), 'true', 283)
(260, (919, 560), (59, 45), 'true', 353)
(261, (980, 577), (47, 60), 'true', 255)
(262, (1039, 635), (53, 67), 'true', 249)
(263, (981, 580), (61, 50), 'true', 334)
(264, (968, 538), (54, 57), 'true', 310)
(265, (1068, 605), (48, 57), 'true', 235)
(266, (1108, 719), (54, 62), 'true', 235)
(267, (1077, 704), (44, 59), 'true', 256)
(268, (983, 660), (44, 56), 'true', 292)
(269, (1070, 735), (59, 49), 'true', 213)
(270, (1001, 657), (45, 64), 'true', 271)
(271, (966, 577), (57, 56), 'true', 310)
(272, (976, 548), (46, 69), 'true', 268)
(273, (1015, 692), (55, 61), 'true', 243)
(274, (983, 691), (41, 57), 'true', 287)
(275, (946, 607), (54, 52), 'true', 320)
(276, (968, 587), (42, 61), 'true', 274)
(277, (986, 579), (50, 60), 'true', 262)
(278, (1069, 562), (44, 60), 'true', 254)
(279, (1031, 517), (48, 57), 'true', 249)
(280, (1074, 548), (48, 60), 'true', 270)
(281, (985, 557), (62, 70), 'true', 306)
(282, (1018, 545), (47, 56), 'true', 291)
(283, (916, 585), (53, 60), 'true', 291)
(284, (899, 577), (48, 55), 'true', 291)
(285, (876, 608), (47, 60), 'true', 291)
(286, (988, 563), (44, 63), 'true', 270)
(287, (922, 517), (44, 70), 'true', 259)
(288, (945, 518), (53, 59), 'true', 267)
(289, (974, 567), (49, 56), 'true', 296)
(290, (1048, 521), (57, 72), 'true', 243)
(291, (1028, 511), (59, 63), 'true', 237)
(292, (998, 559), (58, 46), 'true', 197)
(293, (1001, 568), (58, 42), 'true', 197)
(294, (1001, 568), (58, 42), 'true', 190)
(295, (981, 552), (58, 42), 'true', 179)
(296, (958, 571), (58, 42), 'true', 187)
(297, (975, 483), (58, 42), 'true', 168)
(298, (904, 468), (58, 42), 'true', 184)
(299, (880, 448), (51, 53), 'true', 232)
(300, (888, 484), (61, 50), 'true', 328)
(301, (857, 467), (52, 76), 'true', 57)
(302, (854, 515), (48, 60), 'true', 295)
(303, (888, 539), (49, 66), 'true', 260)
(304, (873, 641), (70, 60), 'true', 145)
(305, (871, 573), (52, 59), 'true', 93)
(306, (866, 528), (52, 63), 'true', 237)
(307, (915, 534), (53, 66), 'true', 247)
(308, (958, 554), (46, 61), 'true', 264)
(309, (907, 604), (63, 50), 'true', 9)
(310, (975, 612), (45, 60), 'true', 298)
(311, (987, 606), (68, 45), 'true', 169)
(312, (979, 569), (50, 62), 'true', 258)
(313, (896, 651), (50, 51), 'true', 319)
(314, (860, 640), (61, 44), 'true', 349)
(315, (954, 581), (43, 62), 'true', 261)
(316, (918, 634), (49, 59), 'true', 297)
(317, (963, 624), (49, 56), 'true', 259)
(318, (954, 664), (72, 52), 'true', 237)
(319, (967, 648), (53, 58), 'true', 251)
(320, (986, 598), (51, 57), 'true', 251)
(321, (996, 571), (51, 53), 'true', 251)
(322, (984, 567), (49, 48), 'true', 251)
(323, (944, 556), (49, 48), 'true', 251)
(324, (993, 541), (51, 59), 'true', 251)
(325, (973, 525), (53, 58), 'true', 61)
(326, (990, 528), (53, 67), 'true', 90)
(327, (1033, 537), (51, 67), 'true', 73)
(328, (987, 545), (49, 67), 'true', 97)
(329, (917, 493), (59, 61), 'true', 122)
(330, (823, 456), (70, 61), 'true', 215)
(331, (858, 490), (52, 61), 'true', 268)
(332, (890, 554), (52, 48), 'true', 278)
(333, (900, 523), (52, 57), 'true', 298)
(334, (939, 462), (54, 71), 'true', 247)
(335, (1005, 527), (57, 56), 'true', 298)
(336, (1034, 456), (55, 57), 'true', 253)
(337, (978, 445), (48, 57), 'true', 272)
(338, (922, 481), (57, 54), 'true', 317)
(339, (1025, 556), (44, 58), 'true', 274)
(340, (1045, 636), (46, 52), 'true', 333)
(341, (997, 662), (55, 51), 'true', 333)
(342, (988, 688), (61, 57), 'true', 306)
(343, (1011, 585), (48, 58), 'true', 276)
(344, (1055, 584), (46, 60), 'true', 303)
(345, (1016, 596), (45, 51), 'true', 288)
(346, (984, 602), (55, 51), 'true', 238)
(347, (960, 649), (52, 53), 'true', 308)
(348, (1021, 614), (49, 53), 'true', 266)
(349, (974, 571), (49, 59), 'true', 280)
(350, (1000, 570), (47, 58), 'true', 270)
(351, (1079, 628), (50, 52), 'true', 303)
(352, (956, 666), (40, 52), 'true', 269)
(353, (918, 588), (43, 52), 'true', 276)
(354, (1012, 545), (43, 57), 'true', 270)
(355, (1068, 510), (43, 57), 'true', 263)
(356, (1123, 640), (48, 54), 'true', 300)
(357, (1032, 656), (52, 56), 'true', 251)
(358, (988, 603), (44, 58), 'true', 269)
(359, (933, 633), (56, 59), 'true', 249)
(360, (909, 645), (47, 49), 'true', 253)
(361, (918, 577), (45, 55), 'true', 272)
(362, (875, 604), (51, 53), 'true', 245)
(363, (930, 566), (50, 58), 'true', 267)
(364, (996, 537), (51, 55), 'true', 249)
(365, (1022, 521), (42, 59), 'true', 257)
(366, (1030, 543), (62, 56), 'true', 208)
(367, (1005, 567), (49, 60), 'true', 288)
(368, (1087, 618), (45, 54), 'true', 251)
(369, (1060, 583), (57, 56), 'true', 251)
(370, (926, 603), (48, 52), 'true', 261)
(371, (917, 656), (49, 64), 'true', 267)
(372, (965, 698), (51, 54), 'true', 240)
(373, (946, 682), (42, 54), 'true', 264)
(374, (965, 639), (54, 59), 'true', 249)
(375, (993, 682), (44, 60), 'true', 287)
(376, (992, 681), (41, 59), 'true', 271)
(377, (949, 675), (41, 46), 'true', 271)
(378, (930, 676), (45, 65), 'true', 271)
(379, (951, 648), (41, 53), 'true', 293)
(380, (919, 652), (58, 50), 'true', 354)
(381, (930, 634), (44, 61), 'true', 294)
(382, (868, 581), (44, 61), 'true', 272)
(383, (862, 581), (50, 61), 'true', 289)
(384, (888, 772), (58, 57), 'true', 241)
(385, (873, 716), (53, 62), 'true', 261)
(386, (972, 637), (48, 58), 'true', 258)
(387, (1044, 595), (46, 58), 'true', 258)
(388, (1029, 586), (59, 73), 'true', 252)
(389, (1010, 587), (50, 59), 'true', 247)
(390, (948, 483), (50, 59), 'true', 302)
(391, (1050, 512), (50, 66), 'true', 250)
(392, (951, 549), (50, 66), 'true', 250)
(393, (967, 542), (50, 66), 'true', 250)
(394, (966, 531), (53, 59), 'true', 310)
(395, (1035, 540), (43, 49), 'true', 261)
(396, (993, 536), (62, 46), 'true', 334)
(397, (1027, 502), (40, 58), 'true', 286)
(398, (1073, 521), (43, 58), 'true', 261)
(399, (1010, 465), (43, 58), 'true', 288)
(400, (981, 431), (43, 58), 'true', 282)
(401, (972, 488), (43, 55), 'true', 273)
(402, (974, 423), (43, 55), 'true', 264)
(403, (950, 390), (50, 60), 'true', 289)
(404, (936, 533), (49, 55), 'true', 301)
(405, (969, 520), (55, 60), 'true', 239)
(406, (960, 542), (45, 59), 'true', 257)
(407, (961, 496), (50, 46), 'true', 236)
(408, (943, 472), (50, 46), 'true', 241)
(409, (928, 451), (50, 51), 'true', 241)
(410, (863, 401), (50, 51), 'true', 271)
(411, (868, 432), (50, 51), 'true', 281)
(412, (873, 524), (66, 47), 'true', 342)
(413, (880, 525), (64, 47), 'true', 342)
(414, (870, 531), (55, 47), 'true', 36)
(415, (934, 587), (42, 57), 'true', 77)
(416, (883, 543), (42, 46), 'true', 84)
(417, (889, 581), (42, 46), 'true', 84)
(418, (888, 569), (42, 46), 'true', 84)
(419, (885, 555), (42, 46), 'true', 84)
(420, (897, 531), (38, 44), 'true', 84)
(421, (866, 467), (45, 54), 'true', 92)
(422, (901, 412), (41, 44), 'true', 92)
(423, (0, 0), (0, 0), 'false', 0)
(424, (0, 0), (0, 0), 'false', 0)
(425, (0, 0), (0, 0), 'false', 0)
(426, (0, 0), (0, 0), 'false', 0)
(427, (0, 0), (0, 0), 'false', 0)
(428, (0, 0), (0, 0), 'false', 0)
(429, (0, 0), (0, 0), 'false', 0)
(430, (0, 0), (0, 0), 'false', 0)
(431, (0, 0), (0, 0), 'false', 0)
(432, (0, 0), (0, 0), 'false', 0)
(433, (0, 0), (0, 0), 'false', 0)
(434, (0, 0), (0, 0), 'false', 0)
(435, (0, 0), (0, 0), 'false', 0)
(436, (0, 0), (0, 0), 'false', 0)
(437, (0, 0), (0, 0), 'false', 0)
(438, (0, 0), (0, 0), 'false', 0)
(439, (0, 0), (0, 0), 'false', 0)
(440, (0, 0), (0, 0), 'false', 0)
(441, (0, 0), (0, 0), 'false', 0)
(442, (0, 0), (0, 0), 'false', 0)
(443, (0, 0), (0, 0), 'false', 0)
(444, (0, 0), (0, 0), 'false', 0)
(445, (0, 0), (0, 0), 'false', 0)
(446, (0, 0), (0, 0), 'false', 0)
(447, (0, 0), (0, 0), 'false', 0)
(448, (0, 0), (0, 0), 'false', 0)
