
(90, (1031, 465), (64, 65), 'false', 0)
(91, (1057, 408), (64, 65), 'false', 0)
(92, (1002, 464), (64, 63), 'false', 0)
(93, (994, 381), (64, 65), 'false', 0)
(94, (981, 453), (64, 65), 'false', 0)
(95, (956, 486), (64, 65), 'false', 0)
(96, (881, 438), (64, 65), 'false', 0)
(97, (912, 457), (70, 65), 'false', 0)
(98, (978, 493), (70, 65), 'false', 0)
(99, (1052, 427), (70, 70), 'false', 0)
(100, (910, 547), (62, 60), 'false', 0)
(101, (825, 529), (64, 65), 'false', 0)
(102, (933, 476), (67, 71), 'false', 0)
(103, (983, 452), (67, 67), 'false', 0)
(104, (1023, 473), (67, 61), 'false', 0)
(105, (968, 455), (67, 67), 'false', 0)
(106, (861, 483), (67, 67), 'false', 0)
(107, (893, 490), (67, 67), 'false', 0)
(108, (954, 483), (72, 71), 'false', 0)
(109, (969, 477), (68, 68), 'false', 0)
(110, (912, 502), (71, 73), 'false', 0)
(111, (1014, 403), (71, 73), 'false', 0)
(112, (1079, 471), (71, 73), 'false', 0)
(113, (1066, 521), (71, 73), 'false', 0)
(114, (956, 431), (71, 73), 'false', 0)
(115, (956, 440), (69, 64), 'false', 0)
(116, (921, 449), (69, 64), 'false', 0)
(117, (1006, 477), (75, 68), 'false', 0)
(118, (951, 425), (75, 68), 'false', 0)
(119, (951, 425), (75, 68), 'false', 0)
(120, (977, 501), (75, 68), 'false', 0)
(121, (966, 456), (75, 68), 'false', 0)
(122, (973, 423), (75, 68), 'false', 0)
(123, (1067, 479), (75, 68), 'false', 0)
(124, (935, 464), (75, 68), 'false', 0)
(125, (925, 382), (75, 68), 'false', 0)
(126, (864, 441), (75, 68), 'false', 0)
(127, (959, 498), (75, 68), 'false', 0)
(128, (985, 540), (75, 71), 'false', 0)
(129, (1023, 519), (75, 71), 'false', 0)
(130, (988, 472), (75, 71), 'false', 0)
(131, (1051, 438), (67, 71), 'false', 0)
(132, (1044, 413), (72, 71), 'false', 0)
(133, (1068, 401), (72, 71), 'false', 0)
(134, (991, 316), (72, 71), 'false', 0)
(135, (1016, 347), (72, 71), 'false', 0)
(136, (941, 476), (72, 71), 'false', 0)
(137, (994, 434), (72, 71), 'false', 0)
(138, (998, 391), (72, 71), 'false', 0)
(139, (953, 396), (72, 71), 'false', 0)
(140, (996, 367), (72, 71), 'false', 0)
(141, (957, 425), (72, 65), 'false', 0)
(142, (1035, 552), (72, 65), 'false', 0)
(143, (955, 419), (72, 65), 'false', 0)
(144, (969, 376), (72, 65), 'false', 0)
(145, (992, 329), (72, 65), 'false', 0)
(146, (966, 326), (72, 65), 'false', 0)
(147, (965, 349), (72, 65), 'false', 0)
(148, (979, 424), (72, 65), 'false', 0)
(149, (1009, 519), (72, 65), 'false', 0)
(150, (1097, 561), (72, 65), 'false', 0)
(151, (1025, 379), (66, 65), 'false', 0)
(152, (938, 334), (66, 65), 'false', 0)
(153, (873, 395), (66, 65), 'false', 0)
(154, (742, 488), (66, 65), 'false', 0)
(155, (791, 498), (72, 68), 'false', 0)
(156, (931, 339), (73, 71), 'false', 0)
(157, (1139, 653), (69, 71), 'false', 0)
(158, (949, 433), (69, 71), 'false', 0)
(159, (974, 501), (69, 71), 'false', 0)
(160, (1115, 419), (69, 70), 'false', 0)
(161, (972, 501), (69, 70), 'false', 0)
(162, (901, 413), (69, 70), 'false', 0)
(163, (994, 349), (69, 70), 'false', 0)
(164, (1097, 329), (69, 70), 'false', 0)
(165, (1030, 447), (68, 70), 'false', 0)
(166, (987, 414), (66, 68), 'false', 0)
(167, (1055, 378), (66, 68), 'false', 0)
(168, (1067, 457), (66, 68), 'false', 0)
(169, (1012, 415), (66, 64), 'false', 0)
(170, (1062, 466), (66, 64), 'false', 0)
(171, (949, 471), (66, 66), 'false', 0)
(172, (972, 455), (64, 69), 'false', 0)
(173, (948, 388), (69, 69), 'false', 0)
(174, (955, 398), (69, 69), 'false', 0)
(175, (1023, 474), (69, 69), 'false', 0)
(176, (1027, 390), (69, 69), 'false', 0)
(177, (969, 371), (69, 69), 'false', 0)
(178, (884, 416), (65, 67), 'false', 0)
(179, (969, 488), (73, 67), 'false', 0)
(180, (1012, 502), (77, 67), 'false', 0)
(181, (998, 483), (77, 67), 'false', 0)
(182, (1022, 481), (77, 67), 'false', 0)
(183, (1034, 466), (77, 68), 'false', 0)
(184, (1145, 498), (77, 71), 'false', 0)
(185, (984, 526), (77, 71), 'false', 0)
(186, (984, 423), (75, 67), 'false', 0)
(187, (1019, 518), (67, 63), 'false', 0)
(188, (1002, 502), (72, 67), 'false', 0)
(189, (1009, 590), (72, 67), 'false', 0)
(190, (971, 529), (72, 67), 'false', 0)
(191, (1042, 541), (72, 69), 'false', 0)
(192, (1021, 517), (72, 69), 'false', 0)
(193, (916, 514), (72, 69), 'false', 0)
(194, (866, 620), (72, 69), 'false', 0)
(195, (890, 587), (72, 69), 'false', 0)
(196, (925, 611), (72, 69), 'false', 0)
(197, (929, 535), (67, 69), 'false', 0)
(198, (923, 554), (67, 69), 'false', 0)
(199, (889, 582), (72, 69), 'false', 0)
(200, (870, 560), (72, 69), 'false', 0)
(201, (946, 588), (72, 69), 'false', 0)
(202, (870, 461), (72, 69), 'false', 0)
(203, (1064, 552), (72, 69), 'false', 0)
(204, (988, 520), (72, 69), 'false', 0)
(205, (842, 401), (72, 74), 'false', 0)
(206, (812, 501), (69, 69), 'false', 0)
(207, (907, 574), (73, 71), 'false', 0)
(208, (979, 552), (73, 71), 'false', 0)
(209, (997, 496), (73, 71), 'false', 0)
(210, (986, 467), (73, 69), 'false', 0)
(211, (955, 347), (73, 69), 'false', 0)
(212, (1054, 409), (73, 69), 'false', 0)
(213, (1075, 454), (73, 69), 'false', 0)
(214, (1049, 442), (73, 69), 'false', 0)
(215, (1092, 436), (73, 69), 'false', 0)
(216, (980, 513), (80, 69), 'false', 0)
(217, (974, 588), (74, 69), 'false', 0)
(218, (973, 688), (74, 69), 'false', 0)
(219, (978, 599), (74, 71), 'false', 0)
(220, (1056, 637), (74, 71), 'false', 0)
(221, (1003, 608), (74, 71), 'false', 0)
(222, (1022, 667), (73, 71), 'false', 0)
(223, (1004, 598), (73, 71), 'false', 0)
(224, (1013, 598), (73, 71), 'false', 0)
(225, (1007, 552), (73, 73), 'false', 0)
(226, (1033, 529), (73, 73), 'false', 0)
(227, (1060, 562), (68, 69), 'false', 0)
(228, (956, 587), (68, 69), 'false', 0)
(229, (927, 515), (70, 69), 'false', 0)
(230, (1004, 555), (70, 69), 'false', 0)
(231, (916, 485), (66, 62), 'false', 0)
(232, (830, 413), (77, 70), 'false', 0)
(233, (877, 395), (77, 71), 'false', 0)
(234, (955, 405), (77, 71), 'false', 0)
(235, (827, 318), (70, 70), 'false', 0)
(236, (877, 316), (67, 70), 'false', 0)
(237, (954, 290), (65, 69), 'false', 0)
(238, (989, 372), (70, 69), 'false', 0)
(239, (964, 400), (70, 69), 'false', 0)
(240, (897, 418), (70, 69), 'false', 0)
(241, (911, 386), (70, 69), 'false', 0)
(242, (950, 366), (70, 69), 'false', 0)
(243, (944, 323), (70, 69), 'false', 0)
(244, (956, 418), (70, 69), 'false', 0)
(245, (1019, 403), (70, 69), 'false', 0)
(246, (984, 404), (70, 69), 'false', 0)
(247, (1021, 394), (70, 69), 'false', 0)
(248, (1044, 472), (70, 69), 'false', 0)
(249, (977, 483), (70, 69), 'false', 0)
(250, (949, 432), (69, 69), 'false', 0)
(251, (906, 524), (69, 69), 'false', 0)
(252, (881, 527), (69, 69), 'false', 0)
(253, (820, 471), (69, 69), 'false', 0)
(254, (902, 589), (69, 69), 'false', 0)
(255, (906, 572), (69, 69), 'false', 0)
(256, (971, 576), (69, 69), 'false', 0)
(257, (1025, 540), (69, 69), 'false', 0)
(258, (910, 554), (69, 67), 'false', 0)
(259, (894, 515), (69, 67), 'false', 0)
(260, (895, 529), (70, 67), 'false', 0)
(261, (969, 526), (70, 67), 'false', 0)
(262, (1039, 585), (70, 67), 'false', 0)
(263, (942, 541), (70, 67), 'false', 0)
(264, (940, 486), (70, 67), 'false', 0)
(265, (1068, 556), (70, 67), 'false', 0)
(266, (1118, 672), (66, 65), 'false', 0)
(267, (1058, 659), (66, 65), 'false', 0)
(268, (958, 606), (66, 65), 'false', 0)
(269, (1089, 694), (66, 65), 'false', 0)
(270, (1002, 616), (66, 65), 'false', 0)
(271, (944, 541), (66, 65), 'false', 0)
(272, (958, 508), (62, 63), 'false', 0)
(273, (1019, 645), (65, 65), 'false', 0)
(274, (963, 640), (65, 65), 'false', 0)
(275, (913, 564), (65, 65), 'false', 0)
(276, (945, 537), (65, 66), 'false', 0)
(277, (976, 526), (65, 66), 'false', 0)
(278, (1053, 508), (65, 66), 'false', 0)
(279, (1031, 466), (65, 66), 'false', 0)
(280, (1060, 498), (66, 68), 'false', 0)
(281, (982, 515), (66, 62), 'false', 0)
(282, (1000, 491), (66, 67), 'false', 0)
(283, (897, 536), (66, 61), 'false', 0)
(284, (878, 527), (66, 65), 'false', 0)
(285, (844, 561), (72, 65), 'false', 0)
(286, (980, 507), (72, 72), 'false', 0)
(287, (885, 480), (67, 69), 'false', 0)
(288, (932, 462), (67, 72), 'false', 0)
(289, (950, 512), (75, 68), 'false', 0)
(290, (1026, 492), (75, 68), 'false', 0)
(291, (1035, 462), (72, 68), 'false', 0)
(292, (1011, 508), (72, 68), 'false', 0)
(293, (1020, 515), (72, 68), 'false', 0)
(294, (1023, 516), (72, 68), 'false', 0)
(295, (1001, 506), (72, 68), 'false', 0)
(296, (978, 520), (72, 68), 'false', 0)
(297, (986, 431), (72, 68), 'false', 0)
(298, (914, 413), (72, 68), 'false', 0)
(299, (896, 401), (72, 68), 'false', 0)
(300, (903, 440), (72, 68), 'false', 0)
(301, (863, 453), (72, 68), 'false', 0)
(302, (840, 485), (72, 68), 'false', 0)
(303, (862, 487), (72, 68), 'false', 0)
(304, (888, 543), (72, 68), 'false', 0)
(305, (869, 526), (72, 68), 'false', 0)
(306, (874, 517), (72, 68), 'false', 0)
(307, (894, 486), (72, 68), 'false', 0)
(308, (932, 510), (72, 68), 'false', 0)
(309, (870, 558), (72, 68), 'false', 0)
(310, (927, 581), (72, 68), 'false', 0)
(311, (983, 558), (72, 68), 'false', 0)
(312, (966, 525), (72, 68), 'false', 0)
(313, (857, 616), (72, 68), 'false', 0)
(314, (832, 590), (72, 68), 'false', 0)
(315, (918, 542), (72, 68), 'false', 0)
(316, (892, 585), (72, 68), 'false', 0)
(317, (941, 576), (72, 68), 'false', 0)
(318, (972, 604), (72, 68), 'false', 0)
(319, (974, 590), (70, 68), 'false', 0)
(320, (991, 545), (70, 68), 'false', 0)
(321, (1000, 512), (70, 68), 'false', 0)
(322, (987, 512), (70, 68), 'false', 0)
(323, (940, 492), (70, 68), 'false', 0)
(324, (956, 478), (70, 68), 'false', 0)
(325, (938, 462), (70, 68), 'false', 0)
(326, (953, 480), (70, 68), 'false', 0)
(327, (993, 490), (70, 68), 'false', 0)
(328, (945, 506), (70, 68), 'false', 0)
(329, (876, 460), (70, 66), 'false', 0)
(330, (828, 455), (70, 66), 'false', 0)
(331, (857, 460), (70, 66), 'false', 0)
(332, (882, 519), (70, 66), 'false', 0)
(333, (883, 477), (70, 66), 'false', 0)
(334, (912, 424), (73, 69), 'false', 0)
(335, (989, 483), (68, 64), 'false', 0)
(336, (1033, 417), (68, 64), 'false', 0)
(337, (962, 399), (68, 64), 'false', 0)
(338, (880, 436), (68, 64), 'false', 0)
(339, (1005, 503), (75, 74), 'false', 0)
(340, (1000, 611), (68, 67), 'false', 0)
(341, (960, 624), (68, 67), 'false', 0)
(342, (968, 642), (68, 67), 'false', 0)
(343, (985, 536), (68, 67), 'false', 0)
(344, (1003, 548), (76, 67), 'false', 0)
(345, (992, 542), (73, 67), 'false', 0)
(346, (984, 545), (73, 67), 'false', 0)
(347, (935, 595), (73, 67), 'false', 0)
(348, (994, 566), (73, 67), 'false', 0)
(349, (955, 525), (73, 67), 'false', 0)
(350, (979, 527), (73, 67), 'false', 0)
(351, (1054, 585), (73, 64), 'false', 0)
(352, (931, 618), (73, 68), 'false', 0)
(353, (890, 538), (73, 68), 'false', 0)
(354, (1000, 496), (73, 68), 'false', 0)
(355, (1055, 467), (67, 65), 'false', 0)
(356, (1092, 597), (70, 73), 'false', 0)
(357, (1040, 609), (70, 73), 'false', 0)
(358, (979, 557), (70, 65), 'false', 0)
(359, (925, 587), (67, 65), 'false', 0)
(360, (903, 594), (67, 65), 'false', 0)
(361, (899, 531), (67, 65), 'false', 0)
(362, (878, 553), (67, 65), 'false', 0)
(363, (924, 523), (67, 65), 'false', 0)
(364, (990, 494), (67, 65), 'false', 0)
(365, (1001, 479), (67, 65), 'false', 0)
(366, (1049, 502), (69, 65), 'false', 0)
(367, (987, 521), (66, 65), 'false', 0)
(368, (1087, 569), (66, 65), 'false', 0)
(369, (1073, 542), (66, 65), 'false', 0)
(370, (916, 555), (66, 65), 'false', 0)
(371, (919, 604), (66, 65), 'false', 0)
(372, (971, 641), (66, 65), 'false', 0)
(373, (959, 636), (66, 65), 'false', 0)
(374, (968, 587), (66, 65), 'false', 0)
(375, (972, 635), (68, 66), 'false', 0)
(376, (981, 625), (68, 66), 'false', 0)
(377, (938, 622), (68, 66), 'false', 0)
(378, (918, 626), (68, 62), 'false', 0)
(379, (933, 595), (68, 71), 'false', 0)
(380, (875, 634), (68, 64), 'false', 0)
(381, (903, 602), (68, 64), 'false', 0)
(382, (843, 548), (68, 64), 'false', 0)
(383, (853, 536), (68, 64), 'false', 0)
(384, (895, 722), (68, 64), 'false', 0)
(385, (872, 662), (68, 64), 'false', 0)
(386, (965, 585), (68, 66), 'false', 0)
(387, (1028, 547), (68, 66), 'false', 0)
(388, (1037, 540), (65, 69), 'false', 0)
(389, (1008, 535), (65, 67), 'false', 0)
(390, (922, 437), (65, 67), 'false', 0)
(391, (1044, 472), (65, 57), 'false', 0)
(392, (946, 509), (65, 61), 'false', 0)
(393, (963, 500), (65, 63), 'false', 0)
(394, (945, 482), (65, 63), 'false', 0)
(395, (1015, 491), (65, 63), 'false', 0)
(396, (957, 499), (65, 63), 'false', 0)
(397, (985, 464), (65, 63), 'false', 0)
(398, (1052, 474), (65, 63), 'false', 0)
(399, (984, 416), (65, 63), 'false', 0)
(400, (967, 384), (65, 63), 'false', 0)
(401, (958, 438), (65, 63), 'false', 0)
(402, (964, 372), (65, 63), 'false', 0)
(403, (939, 342), (65, 63), 'false', 0)
(404, (917, 486), (65, 63), 'false', 0)
(405, (981, 472), (72, 63), 'false', 0)
(406, (959, 491), (63, 66), 'false', 0)
(407, (965, 443), (63, 66), 'false', 0)
(408, (943, 415), (63, 67), 'false', 0)
(409, (924, 394), (63, 67), 'false', 0)
(410, (855, 345), (63, 67), 'false', 0)
(411, (862, 375), (66, 70), 'false', 0)
(412, (853, 471), (66, 70), 'false', 0)
(413, (857, 482), (66, 67), 'false', 0)
(414, (846, 491), (66, 67), 'false', 0)
(415, (896, 563), (64, 67), 'false', 0)
(416, (846, 509), (64, 67), 'false', 0)
(417, (849, 548), (64, 67), 'false', 0)
(418, (849, 535), (64, 67), 'false', 0)
(419, (848, 524), (64, 67), 'false', 0)
(420, (858, 531), (64, 67), 'false', 0)
(421, (826, 474), (68, 69), 'false', 0)
(422, (857, 414), (68, 69), 'false', 0)
(423, (0, 0), (0, 0), 'false', 0)
(424, (0, 0), (0, 0), 'false', 0)
(425, (0, 0), (0, 0), 'false', 0)
(426, (0, 0), (0, 0), 'false', 0)
(427, (0, 0), (0, 0), 'false', 0)
(428, (0, 0), (0, 0), 'false', 0)
(429, (0, 0), (0, 0), 'false', 0)
(430, (0, 0), (0, 0), 'false', 0)
(431, (0, 0), (0, 0), 'false', 0)
(432, (0, 0), (0, 0), 'false', 0)
(433, (0, 0), (0, 0), 'false', 0)
(434, (0, 0), (0, 0), 'false', 0)
(435, (0, 0), (0, 0), 'false', 0)
(436, (0, 0), (0, 0), 'false', 0)
(437, (0, 0), (0, 0), 'false', 0)
(438, (0, 0), (0, 0), 'false', 0)
(439, (0, 0), (0, 0), 'false', 0)
(440, (0, 0), (0, 0), 'false', 0)
(441, (0, 0), (0, 0), 'false', 0)
(442, (0, 0), (0, 0), 'false', 0)
(443, (0, 0), (0, 0), 'false', 0)
(444, (0, 0), (0, 0), 'false', 0)
(445, (0, 0), (0, 0), 'false', 0)
(446, (0, 0), (0, 0), 'false', 0)
(447, (0, 0), (0, 0), 'false', 0)
(448, (0, 0), (0, 0), 'false', 0)
